x;result;tay_iterations;tay_time;cfiterations;cf_time
1569.2833;7.3583743;24496;0.000214;200;3e-06
1571.0554;7.3595029;24523;0.000219;200;3e-06
1572.8285;7.3606309;24551;0.000219;201;3e-06
1574.6026;7.3617582;24579;0.00022;201;4e-06
1576.3777;7.3628849;24606;0.00022;201;3e-06
1578.1538;7.364011;24634;0.00022;201;3e-06
1579.9309;7.3651364;24662;0.000226;201;4e-06
1581.709;7.3662612;24690;0.000226;201;3e-06
1583.4881;7.3673853;24717;0.000216;201;3e-06
1585.2682;7.3685089;24745;0.000216;201;3e-06
1587.0493;7.3696318;24773;0.000221;201;4e-06
1588.8314;7.370754;24801;0.000222;202;3e-06
1590.6145;7.3718757;24829;0.000222;202;3e-06
1592.3986;7.3729967;24856;0.000221;202;3e-06
1594.1837;7.3741171;24884;0.000223;202;3e-06
1595.9698;7.3752368;24912;0.000218;202;3e-06
1597.7569;7.376356;24940;0.000223;202;3e-06
1599.545;7.3774745;24968;0.000222;202;3e-06
1601.3341;7.3785924;24996;0.000224;202;3e-06
1603.1242;7.3797096;25024;0.000223;202;3e-06
1604.9153;7.3808263;25052;0.000223;203;3e-06
1606.7074;7.3819423;25080;0.000224;203;3e-06
1608.5005;7.3830576;25108;0.000224;203;4e-06
1610.2946;7.3841724;25136;0.00022;203;3e-06
1612.0897;7.3852866;25164;0.000219;203;3e-06
1613.8858;7.3864001;25192;0.000225;203;3e-06
1615.6829;7.387513;25220;0.000225;203;4e-06
1617.481;7.3886253;25248;0.000221;203;3e-06
1619.2801;7.3897369;25276;0.000225;204;3e-06
1621.0802;7.390848;25304;0.000226;204;3e-06
1622.8813;7.3919584;25332;0.000237;204;4e-06
1624.6834;7.3930682;25361;0.000227;204;3e-06
1626.4865;7.3941774;25389;0.000227;204;3e-06
1628.2906;7.395286;25417;0.000223;204;4e-06
1630.0957;7.396394;25445;0.000228;204;3e-06
1631.9018;7.3975014;25473;0.000228;204;3e-06
1633.7089;7.3986081;25501;0.000228;204;3e-06
1635.517;7.3997142;25530;0.000228;205;3e-06
1637.3261;7.4008198;25558;0.000225;205;3e-06
1639.1362;7.4019247;25586;0.000229;205;3e-06
1640.9473;7.403029;25615;0.000224;205;3e-06
1642.7594;7.4041327;25643;0.00023;205;3e-06
1644.5725;7.4052357;25671;0.000225;205;3e-06
1646.3866;7.4063382;25699;0.000229;205;3e-06
1648.2017;7.4074401;25728;0.000225;205;3e-06
1650.0178;7.4085413;25756;0.00025;205;3e-06
1651.8349;7.409642;25784;0.000226;206;3e-06
1653.653;7.410742;25813;0.000226;206;3e-06
1655.4721;7.4118415;25841;0.000231;206;3e-06
1657.2922;7.4129403;25870;0.000231;206;4e-06
1659.1133;7.4140386;25898;0.000232;206;4e-06
1660.9354;7.4151362;25927;0.000232;206;4e-06
1662.7585;7.4162332;25955;0.000232;206;3e-06
1664.5826;7.4173297;25984;0.000228;206;4e-06
1666.4077;7.4184255;26012;0.000232;206;3e-06
1668.2338;7.4195207;26041;0.000232;207;3e-06
1670.0609;7.4206154;26069;0.000233;207;4e-06
1671.889;7.4217094;26098;0.000233;207;3e-06
1673.7181;7.4228028;26126;0.000233;207;3e-06
1675.5482;7.4238957;26155;0.000234;207;3e-06
1677.3793;7.4249879;26183;0.000234;207;3e-06
1679.2114;7.4260795;26212;0.000234;207;3e-06
1681.0445;7.4271706;26241;0.000234;207;3e-06
1682.8786;7.428261;26269;0.000234;207;3e-06
1684.7137;7.4293509;26298;0.000234;208;3e-06
1686.5498;7.4304402;26327;0.000235;208;4e-06
1688.3869;7.4315288;26355;0.000235;208;3e-06
1690.225;7.4326169;26384;0.000244;208;3e-06
1692.0641;7.4337044;26413;0.000231;208;4e-06
1693.9042;7.4347913;26441;0.000231;208;3e-06
1695.7453;7.4358776;26470;0.000236;208;3e-06
1697.5874;7.4369633;26499;0.000237;208;3e-06
1699.4305;7.4380485;26528;0.000237;208;3e-06
1701.2746;7.439133;26556;0.000237;209;3e-06
1703.1197;7.440217;26585;0.000248;209;3e-06
1704.9658;7.4413003;26614;0.000233;209;4e-06
1706.8129;7.4423831;26643;0.000238;209;3e-06
1708.661;7.4434653;26672;0.000238;209;3e-06
1710.5101;7.4445469;26701;0.000238;209;3e-06
1712.3602;7.4456279;26730;0.000239;209;4e-06
1714.2113;7.4467084;26758;0.000239;209;4e-06
1716.0634;7.4477882;26787;0.000239;210;3e-06
1717.9165;7.4488675;26816;0.000239;210;3e-06
1719.7706;7.4499462;26845;0.00024;210;3e-06
1721.6257;7.4510243;26874;0.00024;210;3e-06
1723.4818;7.4521018;26903;0.000241;210;3e-06
1725.3389;7.4531788;26932;0.00024;210;3e-06
1727.197;7.4542551;26961;0.000241;210;4e-06
1729.0561;7.4553309;26990;0.000241;210;4e-06
1730.9162;7.4564061;27019;0.000237;210;3e-06
1732.7773;7.4574808;27048;0.000241;211;3e-06
1734.6394;7.4585548;27077;0.000241;211;3e-06
1736.5025;7.4596283;27106;0.000242;211;3e-06
1738.3666;7.4607012;27136;0.000242;211;3e-06
1740.2317;7.4617735;27165;0.000242;211;3e-06
1742.0978;7.4628453;27194;0.000242;211;3e-06
1743.9649;7.4639165;27223;0.000238;211;3e-06
1745.833;7.4649871;27252;0.000243;211;3e-06
1747.7021;7.4660571;27281;0.000244;211;3e-06
1749.5722;7.4671266;27311;0.000244;212;3e-06
1751.4433;7.4681955;27340;0.000244;212;4e-06
1753.3154;7.4692638;27369;0.000244;212;3e-06
1755.1885;7.4703315;27398;0.000244;212;4e-06
1757.0626;7.4713987;27428;0.000239;212;3e-06
1758.9377;7.4724653;27457;0.000245;212;3e-06
1760.8138;7.4735314;27486;0.000245;212;3e-06
1762.6909;7.4745968;27515;0.000246;212;4e-06
1764.569;7.4756617;27545;0.000246;212;3e-06
1766.4481;7.4767261;27574;0.000246;213;3e-06
1768.3282;7.4777898;27603;0.000246;213;4e-06
1770.2093;7.4788531;27633;0.000247;213;3e-06
1772.0914;7.4799157;27662;0.000241;213;3e-06
1773.9745;7.4809778;27692;0.000247;213;3e-06
1775.8586;7.4820393;27721;0.000247;213;3e-06
1777.7437;7.4831002;27750;0.000247;213;3e-06
1779.6298;7.4841606;27780;0.000248;213;3e-06
1781.5169;7.4852205;27809;0.000249;213;3e-06
1783.405;7.4862797;27839;0.000243;214;3e-06
1785.2941;7.4873384;27868;0.000249;214;3e-06
1787.1842;7.4883966;27898;0.000249;214;3e-06
1789.0753;7.4894542;27927;0.000249;214;3e-06
1790.9674;7.4905112;27957;0.00025;214;4e-06
1792.8605;7.4915677;27986;0.00025;214;4e-06
1794.7546;7.4926236;28016;0.00025;214;4e-06
1796.6497;7.4936789;28046;0.000246;214;3e-06
1798.5458;7.4947337;28075;0.000251;214;4e-06
1800.4429;7.495788;28105;0.00025;215;3e-06
1802.341;7.4968416;28134;0.000245;215;3e-06
1804.2401;7.4978948;28164;0.000252;215;3e-06
1806.1402;7.4989474;28194;0.000247;215;4e-06
1808.0413;7.4999994;28223;0.000264;215;4e-06
1809.9434;7.5010508;28253;0.000247;215;4e-06
1811.8465;7.5021018;28283;0.000253;215;3e-06
1813.7506;7.5031521;28313;0.000253;215;3e-06
1815.6557;7.5042019;28342;0.000264;216;3e-06
1817.5618;7.5052512;28372;0.000249;216;3e-06
1819.4689;7.5062999;28402;0.000254;216;4e-06
1821.377;7.5073481;28432;0.000278;216;3e-06
1823.2861;7.5083957;28461;0.00025;216;4e-06
1825.1962;7.5094428;28491;0.00025;216;3e-06
1827.1073;7.5104893;28521;0.000255;216;3e-06
1829.0194;7.5115352;28551;0.000255;216;4e-06
1830.9325;7.5125807;28581;0.000256;216;3e-06
1832.8466;7.5136255;28611;0.000255;217;3e-06
1834.7617;7.5146699;28641;0.000251;217;4e-06
1836.6778;7.5157137;28671;0.000257;217;4e-06
1838.5949;7.5167569;28701;0.000256;217;3e-06
1840.513;7.5177996;28730;0.000257;217;4e-06
1842.4321;7.5188418;28760;0.000257;217;4e-06
1844.3522;7.5198834;28790;0.000256;217;3e-06
1846.2733;7.5209244;28820;0.000257;217;4e-06
1848.1954;7.521965;28850;0.000253;217;3e-06
1850.1185;7.523005;28880;0.000258;218;4e-06
1852.0426;7.5240444;28910;0.000258;218;3e-06
1853.9677;7.5250833;28941;0.000258;218;3e-06
1855.8938;7.5261217;28971;0.000259;218;3e-06
1857.8209;7.5271595;29001;0.000253;218;3e-06
1859.749;7.5281968;29031;0.000267;218;3e-06
1861.6781;7.5292336;29061;0.00026;218;4e-06
1863.6082;7.5302698;29091;0.00026;218;3e-06
1865.5393;7.5313054;29121;0.00026;218;4e-06
1867.4714;7.5323406;29151;0.00026;219;3e-06
1869.4045;7.5333752;29182;0.00026;219;3e-06
1871.3386;7.5344093;29212;0.000261;219;3e-06
1873.2737;7.5354428;29242;0.000261;219;4e-06
1875.2098;7.5364758;29272;0.000256;219;3e-06
1877.1469;7.5375083;29302;0.000256;219;4e-06
1879.085;7.5385402;29333;0.000262;219;3e-06
1881.0241;7.5395716;29363;0.000256;219;3e-06
1882.9642;7.5406025;29393;0.000263;219;4e-06
1884.9053;7.5416328;29424;0.000267;220;4e-06
1886.8474;7.5426627;29454;0.000262;220;4e-06
1888.7905;7.5436919;29484;0.000263;220;3e-06
1890.7346;7.5447207;29515;0.000258;220;4e-06
1892.6797;7.5457489;29545;0.000258;220;4e-06
1894.6258;7.5467766;29575;0.000264;220;3e-06
1896.5729;7.5478038;29606;0.000258;220;3e-06
1898.521;7.5488304;29636;0.000265;220;3e-06
1900.4701;7.5498565;29667;0.000264;220;4e-06
1902.4202;7.5508821;29697;0.000265;221;3e-06
1904.3713;7.5519072;29728;0.000265;221;3e-06
1906.3234;7.5529317;29758;0.000265;221;4e-06
1908.2765;7.5539557;29788;0.000266;221;3e-06
1910.2306;7.5549792;29819;0.000274;221;3e-06
1912.1857;7.5560022;29850;0.000261;221;3e-06
1914.1418;7.5570246;29880;0.000266;221;3e-06
1916.0989;7.5580466;29911;0.000267;221;3e-06
1918.057;7.559068;29941;0.000268;221;4e-06
1920.0161;7.5600888;29972;0.000268;222;3e-06
1921.9762;7.5611092;30002;0.000267;222;3e-06
1923.9373;7.562129;30033;0.000268;222;3e-06
1925.8994;7.5631483;30064;0.000269;222;3e-06
1927.8625;7.5641671;30094;0.000268;222;4e-06
1929.8266;7.5651854;30125;0.000269;222;3e-06
1931.7917;7.5662032;30156;0.000269;222;3e-06
1933.7578;7.5672204;30186;0.000269;222;4e-06
1935.7249;7.5682372;30217;0.000273;223;3e-06
1937.693;7.5692534;30248;0.000265;223;3e-06
1939.6621;7.5702691;30279;0.00027;223;3e-06
1941.6322;7.5712842;30309;0.00027;223;4e-06
1943.6033;7.5722989;30340;0.000272;223;3e-06
1945.5754;7.573313;30371;0.000271;223;3e-06
1947.5485;7.5743267;30402;0.000278;223;4e-06
1949.5226;7.5753398;30433;0.000266;223;3e-06
1951.4977;7.5763524;30463;0.000271;223;4e-06
1953.4738;7.5773645;30494;0.000272;224;3e-06
1955.4509;7.5783761;30525;0.000272;224;4e-06
1957.429;7.5793871;30556;0.000267;224;4e-06
1959.4081;7.5803977;30587;0.000267;224;4e-06
1961.3882;7.5814078;30618;0.000267;224;4e-06
1963.3693;7.5824173;30649;0.000268;224;4e-06
1965.3514;7.5834263;30680;0.000268;224;3e-06
1967.3345;7.5844348;30711;0.000274;224;3e-06
1969.3186;7.5854429;30742;0.000269;224;4e-06
1971.3037;7.5864504;30773;0.000275;225;4e-06
1973.2898;7.5874574;30804;0.000292;225;3e-06
1975.2769;7.5884639;30835;0.000277;225;3e-06
1977.265;7.5894698;30866;0.000276;225;3e-06
1979.2541;7.5904753;30897;0.000275;225;3e-06
1981.2442;7.5914803;30928;0.00027;225;4e-06
1983.2353;7.5924848;30959;0.000277;225;4e-06
1985.2274;7.5934887;30990;0.000302;225;4e-06
1987.2205;7.5944922;31021;0.000271;225;3e-06
1989.2146;7.5954952;31052;0.000271;226;3e-06
1991.2097;7.5964976;31083;0.000278;226;4e-06
1993.2058;7.5974996;31115;0.000272;226;4e-06
1995.2029;7.598501;31146;0.000272;226;3e-06
1997.201;7.599502;31177;0.000296;226;4e-06
1999.2001;7.6005024;31208;0.000274;226;4e-06
2001.2002;7.6015024;31239;0.000279;226;4e-06
2003.2013;7.6025018;31271;0.000279;226;3e-06
2005.2034;7.6035008;31302;0.000279;226;3e-06
2007.2065;7.6044992;31333;0.000279;227;4e-06
2009.2106;7.6054972;31364;0.000294;227;4e-06
2011.2157;7.6064946;31396;0.000275;227;4e-06
2013.2218;7.6074916;31427;0.000275;227;4e-06
2015.2289;7.6084881;31458;0.000281;227;3e-06
2017.237;7.609484;31490;0.000281;227;4e-06
2019.2461;7.6104795;31521;0.000281;227;4e-06
2021.2562;7.6114745;31553;0.000282;227;4e-06
2023.2673;7.6124689;31584;0.000276;227;4e-06
2025.2794;7.6134629;31615;0.000276;228;4e-06
2027.2925;7.6144564;31647;0.000282;228;4e-06
2029.3066;7.6154494;31678;0.000283;228;3e-06
2031.3217;7.6164419;31710;0.000283;228;3e-06
2033.3378;7.6174339;31741;0.000283;228;4e-06
2035.3549;7.6184255;31773;0.000277;228;4e-06
2037.373;7.6194165;31804;0.000284;228;4e-06
2039.3921;7.620407;31836;0.000284;228;4e-06
2041.4122;7.6213971;31867;0.000284;229;3e-06
2043.4333;7.6223867;31899;0.000284;229;4e-06
2045.4554;7.6233757;31930;0.000279;229;4e-06
2047.4785;7.6243643;31962;0.00028;229;3e-06
2049.5026;7.6253524;31994;0.000285;229;4e-06
2051.5277;7.62634;32025;0.000285;229;4e-06
2053.5538;7.6273271;32057;0.000281;229;3e-06
2055.5809;7.6283138;32088;0.000286;229;4e-06
2057.609;7.6292999;32120;0.000287;229;3e-06
2059.6381;7.6302856;32152;0.000281;230;3e-06
2061.6682;7.6312707;32184;0.000287;230;4e-06
2063.6993;7.6322554;32215;0.000288;230;4e-06
2065.7314;7.6332396;32247;0.000288;230;4e-06
2067.7645;7.6342233;32279;0.000288;230;3e-06
2069.7986;7.6352066;32310;0.000288;230;4e-06
2071.8337;7.6361893;32342;0.000283;230;4e-06
2073.8698;7.6371716;32374;0.000289;230;4e-06
2075.9069;7.6381534;32406;0.000289;230;3e-06
2077.945;7.6391347;32438;0.000289;231;3e-06
2079.9841;7.6401155;32470;0.000289;231;3e-06
2082.0242;7.6410959;32501;0.00029;231;4e-06
2084.0653;7.6420757;32533;0.000284;231;3e-06
2086.1074;7.6430551;32565;0.000291;231;4e-06
2088.1505;7.644034;32597;0.000291;231;3e-06
2090.1946;7.6450124;32629;0.000291;231;4e-06
2092.2397;7.6459904;32661;0.000292;231;4e-06
2094.2858;7.6469679;32693;0.000292;231;4e-06
2096.3329;7.6479448;32725;0.000286;232;3e-06
2098.381;7.6489214;32757;0.000292;232;4e-06
2100.4301;7.6498974;32789;0.000293;232;4e-06
2102.4802;7.650873;32821;0.000292;232;4e-06
2104.5313;7.6518481;32853;0.000293;232;4e-06
2106.5834;7.6528227;32885;0.000303;232;3e-06
2108.6365;7.6537968;32917;0.000294;232;3e-06
2110.6906;7.6547705;32949;0.000294;232;3e-06
2112.7457;7.6557437;32981;0.000294;232;4e-06
2114.8018;7.6567164;33013;0.000295;233;3e-06
2116.8589;7.6576886;33045;0.000294;233;3e-06
2118.917;7.6586604;33077;0.0003;233;4e-06
2120.9761;7.6596317;33110;0.00029;233;3e-06
2123.0362;7.6606025;33142;0.000296;233;4e-06
2125.0973;7.6615729;33174;0.000297;233;3e-06
2127.1594;7.6625427;33206;0.000296;233;3e-06
2129.2225;7.6635122;33238;0.000296;233;4e-06
2131.2866;7.6644811;33271;0.000305;233;3e-06
2133.3517;7.6654496;33303;0.000291;234;3e-06
2135.4178;7.6664176;33335;0.000297;234;3e-06
2137.4849;7.6673851;33367;0.000298;234;4e-06
2139.553;7.6683522;33400;0.000298;234;4e-06
2141.6221;7.6693188;33432;0.000299;234;4e-06
2143.6922;7.6702849;33464;0.000298;234;3e-06
2145.7633;7.6712506;33497;0.000292;234;3e-06
2147.8354;7.6722158;33529;0.000299;234;4e-06
2149.9085;7.6731806;33561;0.000299;235;3e-06
2151.9826;7.6741448;33594;0.0003;235;4e-06
2154.0577;7.6751086;33626;0.0003;235;3e-06
2156.1338;7.676072;33658;0.000294;235;3e-06
2158.2109;7.6770349;33691;0.000301;235;3e-06
2160.289;7.6779973;33723;0.000296;235;3e-06
2162.3681;7.6789592;33756;0.000302;235;4e-06
2164.4482;7.6799207;33788;0.000302;235;4e-06
2166.5293;7.6808818;33821;0.000319;235;4e-06
2168.6114;7.6818423;33853;0.000296;236;4e-06
2170.6945;7.6828024;33886;0.000303;236;4e-06
2172.7786;7.6837621;33918;0.000303;236;3e-06
2174.8637;7.6847213;33951;0.000303;236;4e-06
2176.9498;7.68568;33984;0.000304;236;4e-06
2179.0369;7.6866383;34016;0.000298;236;4e-06
2181.125;7.6875961;34049;0.000304;236;3e-06
2183.2141;7.6885534;34081;0.000304;236;3e-06
2185.3042;7.6895103;34114;0.000305;236;4e-06
2187.3953;7.6904667;34147;0.000305;237;3e-06
2189.4874;7.6914227;34179;0.000335;237;4e-06
2191.5805;7.6923782;34212;0.000305;237;4e-06
2193.6746;7.6933333;34245;0.000305;237;4e-06
2195.7697;7.6942879;34277;0.000306;237;3e-06
2197.8658;7.6952421;34310;0.000306;237;4e-06
2199.9629;7.6961958;34343;0.000307;237;3e-06
2202.061;7.697149;34376;0.000301;237;4e-06
2204.1601;7.6981018;34408;0.000307;237;3e-06
2206.2602;7.6990541;34441;0.000307;238;3e-06
2208.3613;7.700006;34474;0.000307;238;4e-06
2210.4634;7.7009574;34507;0.000308;238;3e-06
2212.5665;7.7019084;34540;0.000302;238;4e-06
2214.6706;7.7028589;34572;0.000302;238;3e-06
2216.7757;7.703809;34605;0.000309;238;4e-06
2218.8818;7.7047586;34638;0.000309;238;4e-06
2220.9889;7.7057078;34671;0.000309;238;3e-06
2223.097;7.7066565;34704;0.000309;238;4e-06
2225.2061;7.7076048;34737;0.000319;239;4e-06
2227.3162;7.7085526;34770;0.00031;239;4e-06
2229.4273;7.7095;34803;0.000311;239;3e-06
2231.5394;7.7104469;34836;0.000311;239;4e-06
2233.6525;7.7113934;34869;0.000311;239;4e-06
2235.7666;7.7123394;34902;0.000305;239;4e-06
2237.8817;7.713285;34935;0.000305;239;4e-06
2239.9978;7.7142302;34968;0.000312;239;4e-06
2242.1149;7.7151748;35001;0.000306;239;4e-06
2244.233;7.7161191;35034;0.000313;240;4e-06
2246.3521;7.7170629;35067;0.000312;240;3e-06
2248.4722;7.7180062;35100;0.00032;240;4e-06
2250.5933;7.7189491;35133;0.000307;240;4e-06
2252.7154;7.7198916;35166;0.000314;240;4e-06
2254.8385;7.7208336;35200;0.000314;240;4e-06
2256.9626;7.7217752;35233;0.000315;240;4e-06
2259.0877;7.7227163;35266;0.000315;240;4e-06
2261.2138;7.723657;35299;0.000315;241;4e-06
2263.3409;7.7245973;35332;0.000316;241;4e-06
2265.469;7.7255371;35366;0.000315;241;4e-06
2267.5981;7.7264764;35399;0.000316;241;3e-06
2269.7282;7.7274154;35432;0.000316;241;3e-06
2271.8593;7.7283538;35465;0.000321;241;4e-06
2273.9914;7.7292919;35499;0.000317;241;3e-06
2276.1245;7.7302295;35532;0.000317;241;3e-06
2278.2586;7.7311666;35565;0.000317;241;3e-06
2280.3937;7.7321034;35599;0.000318;242;3e-06
2282.5298;7.7330397;35632;0.000318;242;5e-06
2284.6669;7.7339755;35665;0.000311;242;4e-06
2286.805;7.7349109;35699;0.000318;242;3e-06
2288.9441;7.7358459;35732;0.000319;242;3e-06
2291.0842;7.7367804;35766;0.000313;242;4e-06
2293.2253;7.7377145;35799;0.000319;242;4e-06
2295.3674;7.7386482;35832;0.000314;242;4e-06
2297.5105;7.7395814;35866;0.00032;242;3e-06
2299.6546;7.7405142;35899;0.00032;243;3e-06
2301.7997;7.7414466;35933;0.000321;243;4e-06
2303.9458;7.7423785;35966;0.000321;243;4e-06
2306.0929;7.74331;36000;0.000329;243;4e-06
2308.241;7.744241;36033;0.000322;243;4e-06
2310.3901;7.7451717;36067;0.000322;243;4e-06
2312.5402;7.7461018;36101;0.000322;243;4e-06
2314.6913;7.7470316;36134;0.000322;243;3e-06
2316.8434;7.7479609;36168;0.000323;243;5e-06
2318.9965;7.7488898;36201;0.000322;244;4e-06
2321.1506;7.7498183;36235;0.000323;244;4e-06
2323.3057;7.7507463;36269;0.000324;244;4e-06
2325.4618;7.7516739;36302;0.000324;244;4e-06
2327.6189;7.7526011;36336;0.000325;244;3e-06
2329.777;7.7535278;36370;0.000317;244;4e-06
2331.9361;7.7544541;36403;0.000326;244;3e-06
2334.0962;7.75538;36437;0.000319;244;3e-06
2336.2573;7.7563055;36471;0.000325;244;4e-06
2338.4194;7.7572305;36505;0.000325;245;4e-06
2340.5825;7.7581551;36538;0.000333;245;4e-06
2342.7466;7.7590793;36572;0.000327;245;4e-06
2344.9117;7.760003;36606;0.000326;245;4e-06
2347.0778;7.7609263;36640;0.000327;245;4e-06
2349.2449;7.7618492;36674;0.000327;245;4e-06
2351.413;7.7627717;36708;0.000344;245;3e-06
2353.5821;7.7636937;36741;0.000321;245;4e-06
2355.7522;7.7646154;36775;0.000323;245;4e-06
2357.9233;7.7655365;36809;0.000329;246;4e-06
2360.0954;7.7664573;36843;0.000321;246;4e-06
2362.2685;7.7673777;36877;0.000322;246;5e-06
2364.4426;7.7682976;36911;0.000324;246;3e-06
2366.6177;7.7692171;36945;0.000329;246;4e-06
2368.7938;7.7701361;36979;0.00033;246;4e-06
2370.9709;7.7710548;37013;0.00033;246;4e-06
2373.149;7.771973;37047;0.000331;246;5e-06
2375.3281;7.7728908;37081;0.000331;246;4e-06
2377.5082;7.7738082;37115;0.000332;247;4e-06
2379.6893;7.7747252;37149;0.000332;247;4e-06
2381.8714;7.7756418;37183;0.000332;247;4e-06
2384.0545;7.7765579;37217;0.000377;247;3e-06
2386.2386;7.7774736;37251;0.000326;247;4e-06
2388.4237;7.7783889;37285;0.000333;247;3e-06
2390.6098;7.7793037;37320;0.000333;247;3e-06
2392.7969;7.7802182;37354;0.000334;247;4e-06
2394.985;7.7811322;37388;0.000353;248;4e-06
2397.1741;7.7820459;37422;0.000334;248;4e-06
2399.3642;7.7829591;37456;0.000328;248;4e-06
2401.5553;7.7838718;37490;0.000335;248;4e-06
2403.7474;7.7847842;37525;0.000335;248;4e-06
2405.9405;7.7856962;37559;0.000356;248;3e-06
2408.1346;7.7866077;37593;0.000336;248;4e-06
2410.3297;7.7875188;37627;0.000335;248;4e-06
2412.5258;7.7884295;37662;0.000336;248;4e-06
2414.7229;7.7893398;37696;0.000336;249;3e-06
2416.921;7.7902497;37730;0.000337;249;4e-06
2419.1201;7.7911591;37765;0.000332;249;4e-06
2421.3202;7.7920682;37799;0.000337;249;4e-06
2423.5213;7.7929768;37833;0.000338;249;4e-06
2425.7234;7.7938851;37868;0.000331;249;4e-06
2427.9265;7.7947929;37902;0.000338;249;4e-06
2430.1306;7.7957003;37937;0.000339;249;4e-06
2432.3357;7.7966073;37971;0.000339;249;4e-06
2434.5418;7.7975138;38005;0.000339;250;3e-06
2436.7489;7.79842;38040;0.00034;250;4e-06
2438.957;7.7993258;38074;0.000341;250;4e-06
2441.1661;7.8002311;38109;0.000334;250;4e-06
2443.3762;7.801136;38143;0.000341;250;3e-06
2445.5873;7.8020406;38178;0.000341;250;4e-06
2447.7994;7.8029447;38212;0.000341;250;4e-06
2450.0125;7.8038484;38247;0.000341;250;4e-06
2452.2266;7.8047517;38282;0.000334;250;4e-06
2454.4417;7.8056546;38316;0.000342;251;4e-06
2456.6578;7.8065571;38351;0.000343;251;4e-06
2458.8749;7.8074592;38385;0.000343;251;4e-06
2461.093;7.8083608;38420;0.000343;251;4e-06
2463.3121;7.8092621;38455;0.000336;251;4e-06
2465.5322;7.810163;38489;0.000344;251;4e-06
2467.7533;7.8110634;38524;0.000337;251;4e-06
2469.9754;7.8119635;38559;0.000345;251;4e-06
2472.1985;7.8128631;38593;0.000345;251;4e-06
2474.4226;7.8137623;38628;0.000338;252;4e-06
2476.6477;7.8146612;38663;0.000345;252;4e-06
2478.8738;7.8155596;38698;0.000346;252;4e-06
2481.1009;7.8164576;38732;0.000338;252;4e-06
2483.329;7.8173553;38767;0.000339;252;4e-06
2485.5581;7.8182525;38802;0.000339;252;4e-06
2487.7882;7.8191493;38837;0.000347;252;4e-06
2490.0193;7.8200457;38872;0.000347;252;3e-06
2492.2514;7.8209417;38906;0.000347;252;4e-06
2494.4845;7.8218374;38941;0.000348;253;3e-06
2496.7186;7.8227326;38976;0.000342;253;4e-06
2498.9537;7.8236274;39011;0.000341;253;4e-06
2501.1898;7.8245218;39046;0.000349;253;4e-06
2503.4269;7.8254158;39081;0.000349;253;4e-06
2505.665;7.8263094;39116;0.000349;253;5e-06
2507.9041;7.8272027;39151;0.000342;253;4e-06
2510.1442;7.8280955;39186;0.00035;253;4e-06
2512.3853;7.8289879;39221;0.00035;254;4e-06
2514.6274;7.8298799;39256;0.00035;254;4e-06
2516.8705;7.8307715;39291;0.00035;254;4e-06
2519.1146;7.8316628;39326;0.000351;254;3e-06
2521.3597;7.8325536;39361;0.000351;254;4e-06
2523.6058;7.833444;39396;0.000351;254;4e-06
2525.8529;7.8343341;39431;0.000351;254;4e-06
2528.101;7.8352237;39466;0.000361;254;4e-06
2530.3501;7.8361129;39501;0.000345;254;4e-06
2532.6002;7.8370018;39537;0.000345;255;4e-06
2534.8513;7.8378902;39572;0.000353;255;4e-06
2537.1034;7.8387783;39607;0.000346;255;4e-06
2539.3565;7.839666;39642;0.000358;255;4e-06
2541.6106;7.8405532;39677;0.000347;255;4e-06
